linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
28948,4517.5,4517.5,2025-07-15 09:26:24,2025-07-15 09:26:26,GTERI,GTERI,ok,0.0
28949,4517.5,4517.6,2025-07-15 09:26:26,2025-07-15 09:26:29,GTERI,GTERI,ok,0.1000000000003638
28950,4517.6,4517.7,2025-07-15 09:26:29,2025-07-15 09:26:41,GTERI,GTERI,ok,0.0999999999994543
28951,4517.7,4517.9,2025-07-15 09:26:41,2025-07-15 09:26:46,GTERI,GTERI,ok,0.1999999999998181
28954,4517.9,4522.3,2025-07-15 09:26:46,2025-07-15 09:29:46,GTERI,GTERI,ok,4.400000000000546
28956,4522.3,4523.3,2025-07-15 09:29:46,2025-07-15 09:30:32,GTERI,GTPDP,ok,1.0
28959,4523.3,4526.4,2025-07-15 09:30:32,2025-07-15 09:32:46,GTPDP,GTERI,ok,3.0999999999994543
28958,4526.4,4526.4,2025-07-15 09:32:46,2025-07-15 09:32:46,GTERI,GTPDP,ok,0.0
28961,4526.4,4529.9,2025-07-15 09:32:46,2025-07-15 09:35:16,GTPDP,GTPDP,ok,3.5
28962,4529.9,4530.6,2025-07-15 09:35:16,2025-07-15 09:35:47,GTPDP,GTERI,ok,0.7000000000007276
28964,4530.6,4535.4,2025-07-15 09:35:47,2025-07-15 09:38:47,GTERI,GTERI,ok,4.799999999999272
28965,4535.4,4535.9,2025-07-15 09:38:47,2025-07-15 09:39:05,GTERI,GTERI,ok,0.5
28968,4535.9,4540.3,2025-07-15 09:39:05,2025-07-15 09:41:47,GTERI,GTERI,ok,4.400000000000546
28970,4540.3,4544.4,2025-07-15 09:41:47,2025-07-15 09:44:47,GTERI,GTERI,ok,4.099999999999454
28972,4544.4,4546.2,2025-07-15 09:44:47,2025-07-15 09:45:53,GTERI,GTERI,ok,1.800000000000182
28974,4546.2,4548.4,2025-07-15 09:45:53,2025-07-15 09:47:47,GTERI,GTERI,ok,2.199999999999818
28976,4548.4,4549.0,2025-07-15 09:47:47,2025-07-15 09:50:47,GTERI,GTERI,ok,0.6000000000003638
28979,4549.0,4551.7,2025-07-15 09:50:47,2025-07-15 09:53:47,GTERI,GTERI,ok,2.699999999999818
28981,4551.7,4555.3,2025-07-15 09:53:47,2025-07-15 09:56:47,GTERI,GTERI,ok,3.600000000000364
28983,4555.3,4560.5,2025-07-15 09:56:47,2025-07-15 09:59:47,GTERI,GTERI,ok,5.199999999999818
28985,4560.5,4561.7,2025-07-15 09:59:47,2025-07-15 10:00:33,GTERI,GTERI,ok,1.199999999999818
28987,4561.7,4565.1,2025-07-15 10:00:33,2025-07-15 10:02:47,GTERI,GTERI,ok,3.4000000000005457
28990,4565.1,4566.3,2025-07-15 10:02:47,2025-07-15 10:03:53,GTERI,GTERI,ok,1.199999999999818
28991,4566.3,4568.7,2025-07-15 10:03:53,2025-07-15 10:05:15,GTERI,GTERI,ok,2.399999999999636
28992,4568.7,4568.7,2025-07-15 10:05:15,2025-07-15 10:05:15,GTERI,GTERI,ok,0.0
28993,4568.7,4568.7,2025-07-15 10:05:15,2025-07-15 10:05:15,GTERI,GTERI,ok,0.0
28994,4568.7,4569.1,2025-07-15 10:05:15,2025-07-15 10:05:25,GTERI,GTERI,ok,0.4000000000005457
28995,4569.1,4569.8,2025-07-15 10:05:25,2025-07-15 10:05:47,GTERI,GTERI,ok,0.6999999999998181
28998,4569.8,4575.2,2025-07-15 10:05:47,2025-07-15 10:08:47,GTERI,GTERI,ok,5.399999999999636
29000,4575.2,4580.4,2025-07-15 10:08:47,2025-07-15 10:11:47,GTERI,GTERI,ok,5.199999999999818
29002,4580.4,4582.5,2025-07-15 10:11:47,2025-07-15 10:12:53,GTERI,GTERI,ok,2.100000000000364
29003,4582.5,4582.5,2025-07-15 10:12:53,2025-07-15 10:12:53,GTERI,GTERI,ok,0.0
29004,4582.5,4583.8,2025-07-15 10:12:53,2025-07-15 10:13:34,GTERI,GTERI,ok,1.300000000000182
29006,4583.8,4585.0,2025-07-15 10:13:34,2025-07-15 10:14:17,GTERI,GTERI,ok,1.199999999999818
29007,4585.0,4585.2,2025-07-15 10:14:17,2025-07-15 10:14:47,GTERI,GTERI,ok,0.1999999999998181
29009,4585.2,4585.4,2025-07-15 10:14:47,2025-07-15 10:17:47,GTERI,GTERI,ok,0.1999999999998181
29012,4585.4,4585.7,2025-07-15 10:17:47,2025-07-15 10:20:47,GTERI,GTERI,ok,0.3000000000001819
29014,4585.7,4586.0,2025-07-15 10:20:47,2025-07-15 10:23:47,GTERI,GTERI,ok,0.3000000000001819
29017,4586.0,4586.3,2025-07-15 10:23:47,2025-07-15 10:26:47,GTERI,GTERI,ok,0.3000000000001819
29019,4586.3,4586.6,2025-07-15 10:26:47,2025-07-15 10:29:42,GTERI,GTSTT,ok,0.3000000000001819
29020,4586.6,4586.6,2025-07-15 10:29:42,2025-07-15 10:29:43,GTSTT,GTSTT,ok,0.0
29021,4586.6,4586.6,2025-07-15 10:29:43,2025-07-15 10:29:47,GTSTT,GTERI,ok,0.0
29024,4586.6,4587.0,2025-07-15 10:29:47,2025-07-15 10:32:47,GTERI,GTERI,ok,0.3999999999996362
29028,4587.0,4587.3,2025-07-15 10:32:47,2025-07-15 10:33:58,GTERI,GTERI,ok,0.3000000000001819
29027,4587.3,4587.3,2025-07-15 10:33:58,2025-07-15 10:34:22,GTERI,GTPDP,ok,0.0
29029,4587.3,4587.4,2025-07-15 10:34:22,2025-07-15 10:34:30,GTPDP,GTERI,ok,0.0999999999994543
29030,4587.4,4587.6,2025-07-15 10:34:30,2025-07-15 10:35:48,GTERI,GTERI,ok,0.2000000000007276
29032,4587.6,4589.3,2025-07-15 10:35:48,2025-07-15 10:38:48,GTERI,GTERI,ok,1.699999999999818
29034,4589.3,4589.7,2025-07-15 10:38:48,2025-07-15 10:39:21,GTERI,GTERI,ok,0.3999999999996362
29035,4589.7,4589.7,2025-07-15 10:39:21,2025-07-15 10:39:23,GTERI,GTERI,ok,0.0
29037,4589.7,4590.3,2025-07-15 10:39:23,2025-07-15 10:41:48,GTERI,GTERI,ok,0.6000000000003638
29039,4590.3,4590.4,2025-07-15 10:41:48,2025-07-15 10:43:06,GTERI,GTSTT,ok,0.0999999999994543
29040,4590.4,4590.4,2025-07-15 10:43:06,2025-07-15 10:43:32,GTSTT,GTSTT,ok,0.0
29041,4590.4,4590.4,2025-07-15 10:43:32,2025-07-15 10:44:05,GTSTT,GTERI,ok,0.0
29042,4590.4,4590.6,2025-07-15 10:44:05,2025-07-15 10:44:48,GTERI,GTERI,ok,0.2000000000007276
29045,4590.6,4591.8,2025-07-15 10:44:48,2025-07-15 10:47:48,GTERI,GTERI,ok,1.199999999999818
29046,4591.8,4591.8,2025-07-15 10:47:48,2025-07-15 10:47:53,GTERI,GTERI,ok,0.0
29047,4591.8,4592.0,2025-07-15 10:47:53,2025-07-15 10:48:25,GTERI,GTERI,ok,0.1999999999998181
29050,4592.0,4592.3,2025-07-15 10:48:25,2025-07-15 10:49:15,GTERI,GTERI,ok,0.3000000000001819
29051,4592.3,4592.4,2025-07-15 10:49:15,2025-07-15 10:49:36,GTERI,GTERI,ok,0.0999999999994543
29052,4592.4,4592.4,2025-07-15 10:49:36,2025-07-15 10:49:36,GTERI,GTERI,ok,0.0
29053,4592.4,4592.5,2025-07-15 10:49:36,2025-07-15 10:49:39,GTERI,GTERI,ok,0.1000000000003638
29054,4592.5,4592.7,2025-07-15 10:49:39,2025-07-15 10:49:54,GTERI,GTERI,ok,0.1999999999998181
29055,4592.7,4593.4,2025-07-15 10:49:54,2025-07-15 10:50:48,GTERI,GTERI,ok,0.6999999999998181
29056,4593.4,4593.4,2025-07-15 10:50:48,2025-07-15 10:50:48,GTERI,GTERI,ok,0.0
29058,4593.4,4593.4,2025-07-15 10:50:48,2025-07-15 10:50:49,GTERI,GTERI,ok,0.0
29059,4593.4,4593.5,2025-07-15 10:50:49,2025-07-15 10:50:50,GTERI,GTERI,ok,0.1000000000003638
29060,4593.5,4593.5,2025-07-15 10:50:50,2025-07-15 10:50:51,GTERI,GTERI,ok,0.0
29061,4593.5,4593.5,2025-07-15 10:50:51,2025-07-15 10:51:00,GTERI,GTERI,ok,0.0
29062,4593.5,4593.7,2025-07-15 10:51:00,2025-07-15 10:51:19,GTERI,GTERI,ok,0.1999999999998181
29063,4593.7,4593.9,2025-07-15 10:51:19,2025-07-15 10:52:12,GTERI,GTERI,ok,0.1999999999998181
29065,4593.9,4593.9,2025-07-15 10:52:12,2025-07-15 10:53:48,GTERI,GTERI,ok,0.0
29066,4593.9,4594.0,2025-07-15 10:53:48,2025-07-15 10:54:08,GTERI,GTERI,ok,0.1000000000003638
29068,4594.0,4594.0,2025-07-15 10:54:08,2025-07-15 10:55:10,GTERI,GTERI,ok,0.0
29069,4594.0,4594.0,2025-07-15 10:55:10,2025-07-15 10:55:23,GTERI,GTERI,ok,0.0
29070,4594.0,4594.1,2025-07-15 10:55:23,2025-07-15 10:55:34,GTERI,GTERI,ok,0.1000000000003638
29071,4594.1,4594.1,2025-07-15 10:55:34,2025-07-15 10:55:34,GTERI,GTERI,ok,0.0
29072,4594.1,4594.7,2025-07-15 10:55:34,2025-07-15 10:56:28,GTERI,GTERI,ok,0.5999999999994543
29073,4594.7,4595.0,2025-07-15 10:56:28,2025-07-15 10:56:48,GTERI,GTERI,ok,0.3000000000001819
29074,4595.0,4595.1,2025-07-15 10:56:48,2025-07-15 10:56:58,GTERI,GTERI,ok,0.1000000000003638
29075,4595.1,4595.1,2025-07-15 10:56:58,2025-07-15 10:57:01,GTERI,GTERI,ok,0.0
29077,4595.1,4595.2,2025-07-15 10:57:01,2025-07-15 10:57:20,GTERI,GTERI,ok,0.0999999999994543
29078,4595.2,4595.2,2025-07-15 10:57:20,2025-07-15 10:57:22,GTERI,GTERI,ok,0.0
29079,4595.2,4595.3,2025-07-15 10:57:22,2025-07-15 10:57:39,GTERI,GTERI,ok,0.1000000000003638
29080,4595.3,4595.3,2025-07-15 10:57:39,2025-07-15 10:57:43,GTERI,GTERI,ok,0.0
29081,4595.3,4595.3,2025-07-15 10:57:43,2025-07-15 10:57:47,GTERI,GTERI,ok,0.0
29083,4595.3,4595.3,2025-07-15 10:57:47,2025-07-15 10:59:48,GTERI,GTERI,ok,0.0
29084,4595.3,4595.4,2025-07-15 10:59:48,2025-07-15 11:00:02,GTERI,GTERI,ok,0.0999999999994543
29085,4595.4,4595.4,2025-07-15 11:00:02,2025-07-15 11:00:34,GTERI,GTIGF,ok,0.0
29086,4595.4,4595.4,2025-07-15 11:00:34,2025-07-15 11:00:34,GTIGF,GTSTT,ok,0.0
29087,4595.4,4595.4,2025-07-15 11:00:34,2025-07-15 11:00:34,GTSTT,GTERI,ok,0.0
29088,4595.4,4595.4,2025-07-15 11:00:34,2025-07-15 11:00:35,GTERI,GTIGL,ok,0.0
29090,4595.4,4595.4,2025-07-15 11:00:35,2025-07-15 11:01:31,GTIGL,GTSTT,ok,0.0
29120,4595.4,4595.4,2025-07-15 11:01:31,2025-07-15 12:00:29,GTSTT,GTERI,ok,0.0
29131,4595.4,4595.4,2025-07-15 12:00:29,2025-07-15 12:19:54,GTERI,GTSTT,ok,0.0
29132,4595.4,4595.4,2025-07-15 12:19:54,2025-07-15 12:20:11,GTSTT,GTSTT,ok,0.0
29153,4595.4,4595.4,2025-07-15 12:20:11,2025-07-15 13:00:29,GTSTT,GTERI,ok,0.0
29184,4595.4,4595.4,2025-07-15 13:00:29,2025-07-15 14:00:29,GTERI,GTERI,ok,0.0
29192,4595.4,4595.4,2025-07-15 14:00:29,2025-07-15 14:15:04,GTERI,GTIGN,ok,0.0
29193,4595.4,4595.4,2025-07-15 14:15:04,2025-07-15 14:15:04,GTIGN,GTSTT,ok,0.0
29194,4595.4,4595.4,2025-07-15 14:15:04,2025-07-15 14:15:04,GTSTT,GTIGF,ok,0.0
29195,4595.4,4595.4,2025-07-15 14:15:04,2025-07-15 14:15:04,GTIGF,GTSTT,ok,0.0
29196,4595.4,4595.4,2025-07-15 14:15:04,2025-07-15 14:15:05,GTSTT,GTIGN,ok,0.0
29197,4595.4,4595.4,2025-07-15 14:15:05,2025-07-15 14:15:05,GTIGN,GTSTT,ok,0.0
29198,4595.4,4595.4,2025-07-15 14:15:05,2025-07-15 14:15:15,GTSTT,GTERI,ok,0.0
29199,4595.4,4595.4,2025-07-15 14:15:15,2025-07-15 14:15:15,GTERI,GTIGL,ok,0.0
29200,4595.4,4595.4,2025-07-15 14:15:15,2025-07-15 14:15:15,GTIGL,GTIGL,ok,0.0
29201,4595.4,4595.4,2025-07-15 14:15:15,2025-07-15 14:15:15,GTIGL,GTIGL,ok,0.0
29203,4595.4,4595.4,2025-07-15 14:15:15,2025-07-15 14:17:14,GTIGL,GTERI,ok,0.0
29205,4595.4,4595.5,2025-07-15 14:17:14,2025-07-15 14:17:35,GTERI,GTERI,ok,0.1000000000003638
29206,4595.5,4595.5,2025-07-15 14:17:35,2025-07-15 14:17:37,GTERI,GTERI,ok,0.0
29207,4595.5,4595.9,2025-07-15 14:17:37,2025-07-15 14:18:10,GTERI,GTERI,ok,0.3999999999996362
29209,4595.9,4596.2,2025-07-15 14:18:10,2025-07-15 14:21:10,GTERI,GTERI,ok,0.3000000000001819
29212,4596.2,4596.3,2025-07-15 14:21:10,2025-07-15 14:24:10,GTERI,GTERI,ok,0.1000000000003638
29214,4596.3,4596.5,2025-07-15 14:24:10,2025-07-15 14:27:10,GTERI,GTERI,ok,0.1999999999998181
29216,4596.5,4596.5,2025-07-15 14:27:10,2025-07-15 14:27:48,GTERI,GTSTT,ok,0.0
29217,4596.5,4596.5,2025-07-15 14:27:48,2025-07-15 14:27:59,GTSTT,GTSTT,ok,0.0
29219,4596.5,4596.6,2025-07-15 14:27:59,2025-07-15 14:30:10,GTSTT,GTERI,ok,0.1000000000003638
29220,4596.6,4596.7,2025-07-15 14:30:10,2025-07-15 14:30:19,GTERI,GTERI,ok,0.0999999999994543
29221,4596.7,4596.7,2025-07-15 14:30:19,2025-07-15 14:30:23,GTERI,GTERI,ok,0.0
29222,4596.7,4597.1,2025-07-15 14:30:23,2025-07-15 14:30:58,GTERI,GTERI,ok,0.4000000000005457
29225,4597.1,4597.3,2025-07-15 14:30:58,2025-07-15 14:31:34,GTERI,GTERI,ok,0.1999999999998181
29226,4597.3,4597.3,2025-07-15 14:31:34,2025-07-15 14:31:48,GTERI,GTERI,ok,0.0
29227,4597.3,4598.1,2025-07-15 14:31:48,2025-07-15 14:33:10,GTERI,GTERI,ok,0.8000000000001819
29230,4598.1,4599.3,2025-07-15 14:33:10,2025-07-15 14:36:10,GTERI,GTERI,ok,1.199999999999818
29232,4599.3,4600.2,2025-07-15 14:36:10,2025-07-15 14:39:10,GTERI,GTERI,ok,0.8999999999996362
29235,4600.2,4601.8,2025-07-15 14:39:10,2025-07-15 14:42:10,GTERI,GTERI,ok,1.6000000000003638
29236,4601.8,4602.2,2025-07-15 14:42:10,2025-07-15 14:42:37,GTERI,GTERI,ok,0.3999999999996362
29238,4602.2,4603.3,2025-07-15 14:42:37,2025-07-15 14:44:26,GTERI,GTERI,ok,1.1000000000003638
29239,4603.3,4603.3,2025-07-15 14:44:26,2025-07-15 14:44:26,GTERI,GTERI,ok,0.0
29240,4603.3,4603.6,2025-07-15 14:44:26,2025-07-15 14:45:10,GTERI,GTERI,ok,0.3000000000001819
29242,4603.6,4603.9,2025-07-15 14:45:10,2025-07-15 14:46:12,GTERI,GTERI,ok,0.2999999999992724
29244,4603.9,4604.8,2025-07-15 14:46:12,2025-07-15 14:48:10,GTERI,GTERI,ok,0.9000000000005457
29245,4604.8,4605.2,2025-07-15 14:48:10,2025-07-15 14:48:51,GTERI,GTERI,ok,0.3999999999996362
29247,4605.2,4606.8,2025-07-15 14:48:51,2025-07-15 14:51:10,GTERI,GTERI,ok,1.6000000000003638
29250,4606.8,4608.6,2025-07-15 14:51:10,2025-07-15 14:54:10,GTERI,GTERI,ok,1.800000000000182
29251,4608.6,4608.9,2025-07-15 14:54:10,2025-07-15 14:54:30,GTERI,GTERI,ok,0.2999999999992724
29252,4608.9,4609.2,2025-07-15 14:54:30,2025-07-15 14:55:01,GTERI,GTERI,ok,0.3000000000001819
29253,4609.2,4609.2,2025-07-15 14:55:01,2025-07-15 14:55:01,GTERI,GTERI,ok,0.0
29255,4609.2,4609.6,2025-07-15 14:55:01,2025-07-15 14:55:35,GTERI,GTERI,ok,0.4000000000005457
29256,4609.6,4609.7,2025-07-15 14:55:35,2025-07-15 14:55:46,GTERI,GTERI,ok,0.0999999999994543
29257,4609.7,4609.8,2025-07-15 14:55:46,2025-07-15 14:55:54,GTERI,GTERI,ok,0.1000000000003638
29258,4609.8,4610.7,2025-07-15 14:55:54,2025-07-15 14:57:10,GTERI,GTERI,ok,0.8999999999996362
29261,4610.7,4612.1,2025-07-15 14:57:10,2025-07-15 15:00:10,GTERI,GTERI,ok,1.4000000000005457
29263,4612.1,4613.1,2025-07-15 15:00:10,2025-07-15 15:03:04,GTERI,GTERI,ok,1.0
29264,4613.1,4613.2,2025-07-15 15:03:04,2025-07-15 15:03:10,GTERI,GTERI,ok,0.0999999999994543
29266,4613.2,4613.7,2025-07-15 15:03:10,2025-07-15 15:04:16,GTERI,GTERI,ok,0.5
29267,4613.7,4613.7,2025-07-15 15:04:16,2025-07-15 15:04:18,GTERI,GTERI,ok,0.0
29268,4613.7,4613.9,2025-07-15 15:04:18,2025-07-15 15:04:30,GTERI,GTERI,ok,0.1999999999998181
29269,4613.9,4614.1,2025-07-15 15:04:30,2025-07-15 15:05:11,GTERI,GTERI,ok,0.2000000000007276
29270,4614.1,4614.1,2025-07-15 15:05:11,2025-07-15 15:05:11,GTERI,GTERI,ok,0.0
29272,4614.1,4614.4,2025-07-15 15:05:11,2025-07-15 15:06:10,GTERI,GTERI,ok,0.2999999999992724
29273,4614.4,4614.4,2025-07-15 15:06:10,2025-07-15 15:06:30,GTERI,GTIGF,ok,0.0
29274,4614.4,4614.4,2025-07-15 15:06:30,2025-07-15 15:06:30,GTIGF,GTSTT,ok,0.0
29275,4614.4,4614.4,2025-07-15 15:06:30,2025-07-15 15:06:30,GTSTT,GTERI,ok,0.0
29276,4614.4,4614.4,2025-07-15 15:06:30,2025-07-15 15:06:30,GTERI,GTIGL,ok,0.0
29277,4614.4,4614.4,2025-07-15 15:06:30,2025-07-15 15:07:12,GTIGL,GTSTT,ok,0.0
29279,4614.4,4614.4,2025-07-15 15:07:12,2025-07-15 15:08:51,GTSTT,GTIGN,ok,0.0
29280,4614.4,4614.4,2025-07-15 15:08:51,2025-07-15 15:08:51,GTIGN,GTSTT,ok,0.0
29281,4614.4,4614.4,2025-07-15 15:08:51,2025-07-15 15:08:51,GTSTT,GTIGF,ok,0.0
29282,4614.4,4614.4,2025-07-15 15:08:51,2025-07-15 15:08:51,GTIGF,GTSTT,ok,0.0
